%DataLog%
Filename: STOCK_02_Daily_Commute.csv
Vehicle ID: SIM-STOCK-01ECU Strategy: OEM-FACTORY-V1.0
--------------------------------------------------
Timestamp (s),Engine RPM,Throttle Position (%),Accelerator Pedal (%),Manifold Absolute Pressure (psi),Mass Air Flow (g/s),Air-Fuel Ratio (AFR),Ignition Timing (deg BTDC),Knock Retard Total (deg),HPFP Pressure (psi),LPFP Pressure (psi),Injector Duty Cycle (%),Wastegate Duty Cycle (%),Intake Air Temp (deg C),Engine Coolant Temp (deg C),Short Term Fuel Trim (%),Long Term Fuel Trim (%),Battery Voltage (V)
8.995,2520.0,15.0,15.0,9.7,19.56,14.85,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,-0.75,1.2,13.79
9.045,2510.0,15.0,15.0,9.7,19.54,14.83,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,-0.67,1.2,13.77
9.095,2510.0,15.0,15.0,9.7,19.53,14.79,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,-0.43,1.2,13.81
9.146,2510.0,15.0,15.0,9.7,19.51,14.72,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,-0.08,1.2,13.85
9.196,2510.0,15.0,15.0,9.7,19.49,14.64,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,0.29,1.2,13.76
9.246,2500.0,15.0,15.0,9.7,19.47,14.58,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,0.58,1.2,13.76
9.296,2500.0,15.0,15.0,9.7,19.45,14.55,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,0.74,1.2,13.78
9.347,2500.0,15.0,15.0,9.7,19.43,14.56,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,0.71,1.2,13.8
9.397,2500.0,15.0,15.0,9.7,19.41,14.6,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,0.51,1.2,13.75
9.447,2490.0,15.0,15.0,9.7,19.39,14.66,31.0,0.0,2000.0,75.0,7.8,7.5,35.0,90.0,0.18,1.2,13.8
9.497,2490.0,15.0,15.0,9.7,19.37,14.74,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,-0.19,1.2,13.71
9.548,2490.0,15.0,15.0,9.7,19.35,14.8,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,-0.51,1.2,13.77
9.598,2490.0,15.0,15.0,9.7,19.33,14.84,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,-0.71,1.2,13.77
9.648,2480.0,15.0,15.0,9.7,19.31,14.85,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,-0.74,1.2,13.81
9.698,2480.0,15.0,15.0,9.7,19.3,14.82,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,-0.58,1.2,13.76
9.749,2480.0,15.0,15.0,9.7,19.28,14.76,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,-0.28,1.2,13.8
9.799,2480.0,15.0,15.0,9.7,19.26,14.68,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,0.08,1.2,13.82
9.849,2470.0,15.0,15.0,9.7,19.24,14.61,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,0.43,1.2,13.93
9.899,2470.0,15.0,15.0,9.7,19.22,14.57,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,0.67,1.2,13.84
9.95,2470.0,15.0,15.0,9.7,19.21,14.55,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,0.75,1.2,13.85
10.0,2470.0,15.0,15.0,9.7,19.19,14.57,31.0,0.0,2000.0,75.0,7.7,7.5,35.0,90.0,0.64,1.2,13.8
