%DataLog%
Filename: SIM_01_Stage2_Clean_Pull.csv
Vehicle ID: SIM-TUNER-01
ECU Strategy: Stage-X-V2.4
--------------------------------------------------
Timestamp (s),Engine RPM,Throttle Position (%),Accelerator Pedal (%),Manifold Absolute Pressure (psi),Mass Air Flow (g/s),Air-Fuel Ratio (AFR),Ignition Timing (deg BTDC),Knock Retard Total (deg),HPFP Pressure (psi),LPFP Pressure (psi),Injector Duty Cycle (%),Wastegate Duty Cycle (%),Intake Air Temp (deg C),Engine Coolant Temp (deg C),Short Term Fuel Trim (%),Long Term Fuel Trim (%),Battery Voltage (V)
9.045,7010.0,0.0,0.0,9.7,54.47,20.0,36.0,0.0,2000.0,75.0,32.7,0.0,35.0,90.0,-26.5,4.5,13.75
9.095,7000.0,0.0,0.0,9.7,54.37,20.0,36.0,0.0,2000.0,75.0,32.6,0.0,35.0,90.0,-26.5,4.5,13.86
9.146,7070.0,0.0,0.0,9.7,54.93,20.0,36.0,0.0,2000.0,75.0,33.0,0.0,35.0,90.0,-26.5,4.5,13.85
9.196,7170.0,0.0,0.0,9.7,55.65,20.0,36.0,0.0,2000.0,75.0,33.4,0.0,35.0,90.0,-26.5,4.5,13.85
9.246,7190.0,0.0,0.0,9.7,55.85,20.0,36.0,0.0,2000.0,75.0,33.5,0.0,35.0,90.0,-26.5,4.5,13.74
9.296,7130.0,0.0,0.0,9.7,55.36,20.0,36.0,0.0,2000.0,75.0,33.2,0.0,35.0,90.0,-26.5,4.5,13.79
9.347,7030.0,0.0,0.0,9.7,54.63,20.0,36.0,0.0,2000.0,75.0,32.8,0.0,35.0,90.0,-26.5,4.5,13.76
9.397,7000.0,0.0,0.0,9.7,54.32,20.0,36.0,0.0,2000.0,75.0,32.6,0.0,35.0,90.0,-26.5,4.5,13.73
9.447,7050.0,0.0,0.0,9.7,54.73,20.0,36.0,0.0,2000.0,75.0,32.8,0.0,35.0,90.0,-26.5,4.5,13.78
9.497,7140.0,0.0,0.0,9.7,55.47,20.0,36.0,0.0,2000.0,75.0,33.3,0.0,35.0,90.0,-26.5,4.5,13.79
9.548,7190.0,0.0,0.0,9.7,55.87,20.0,36.0,0.0,2000.0,75.0,33.5,0.0,35.0,90.0,-26.5,4.5,13.88
9.598,7150.0,0.0,0.0,9.7,55.56,20.0,36.0,0.0,2000.0,75.0,33.3,0.0,35.0,90.0,-26.5,4.5,13.82
9.648,7060.0,0.0,0.0,9.7,54.82,20.0,36.0,0.0,2000.0,75.0,32.9,0.0,35.0,90.0,-26.5,4.5,13.85
9.698,7000.0,0.0,0.0,9.7,54.34,20.0,36.0,0.0,2000.0,75.0,32.6,0.0,35.0,90.0,-26.5,4.5,13.82
9.749,7020.0,0.0,0.0,9.7,54.55,20.0,36.0,0.0,2000.0,75.0,32.7,0.0,35.0,90.0,-26.5,4.5,13.93
9.799,7120.0,0.0,0.0,9.7,55.27,20.0,36.0,0.0,2000.0,75.0,33.2,0.0,35.0,90.0,-26.5,4.5,13.86
9.849,7190.0,0.0,0.0,9.7,55.83,20.0,36.0,0.0,2000.0,75.0,33.5,0.0,35.0,90.0,-26.5,4.5,13.74
9.899,7170.0,0.0,0.0,9.7,55.71,20.0,36.0,0.0,2000.0,75.0,33.4,0.0,35.0,90.0,-26.5,4.5,13.83
9.95,7090.0,0.0,0.0,9.7,55.03,20.0,36.0,0.0,2000.0,75.0,33.0,0.0,35.0,90.0,-26.5,4.5,13.82
10.0,7010.0,0.0,0.0,9.7,54.41,20.0,36.0,0.0,2000.0,75.0,32.6,0.0,35.0,90.0,-26.5,4.5,13.86
