%DataLog%
Filename: STOCK_01_Clean_Pull.csv
Vehicle ID: SIM-STOCK-01ECU Strategy: OEM-FACTORY-V1.0
--------------------------------------------------
Timestamp (s),Engine RPM,Throttle Position (%),Accelerator Pedal (%),Manifold Absolute Pressure (psi),Mass Air Flow (g/s),Air-Fuel Ratio (AFR),Ignition Timing (deg BTDC),Knock Retard Total (deg),HPFP Pressure (psi),LPFP Pressure (psi),Injector Duty Cycle (%),Wastegate Duty Cycle (%),Intake Air Temp (deg C),Engine Coolant Temp (deg C),Short Term Fuel Trim (%),Long Term Fuel Trim (%),Battery Voltage (V)
9.045,7010.0,0.0,0.0,9.7,54.47,20.0,31.0,0.0,2000.0,75.0,21.8,0.0,35.0,90.0,-26.5,1.2,13.7
9.095,7000.0,0.0,0.0,9.7,54.37,20.0,31.0,0.0,2000.0,75.0,21.7,0.0,35.0,90.0,-26.5,1.2,13.78
9.146,7070.0,0.0,0.0,9.7,54.93,20.0,31.0,0.0,2000.0,75.0,22.0,0.0,35.0,90.0,-26.5,1.2,13.8
9.196,7170.0,0.0,0.0,9.7,55.65,20.0,31.0,0.0,2000.0,75.0,22.3,0.0,35.0,90.0,-26.5,1.2,13.81
9.246,7190.0,0.0,0.0,9.7,55.85,20.0,31.0,0.0,2000.0,75.0,22.3,0.0,35.0,90.0,-26.5,1.2,13.74
9.296,7130.0,0.0,0.0,9.7,55.36,20.0,31.0,0.0,2000.0,75.0,22.1,0.0,35.0,90.0,-26.5,1.2,13.83
9.347,7030.0,0.0,0.0,9.7,54.63,20.0,31.0,0.0,2000.0,75.0,21.9,0.0,35.0,90.0,-26.5,1.2,13.79
9.397,7000.0,0.0,0.0,9.7,54.32,20.0,31.0,0.0,2000.0,75.0,21.7,0.0,35.0,90.0,-26.5,1.2,13.79
9.447,7050.0,0.0,0.0,9.7,54.73,20.0,31.0,0.0,2000.0,75.0,21.9,0.0,35.0,90.0,-26.5,1.2,13.93
9.497,7140.0,0.0,0.0,9.7,55.47,20.0,31.0,0.0,2000.0,75.0,22.2,0.0,35.0,90.0,-26.5,1.2,13.84
9.548,7190.0,0.0,0.0,9.7,55.87,20.0,31.0,0.0,2000.0,75.0,22.3,0.0,35.0,90.0,-26.5,1.2,13.82
9.598,7150.0,0.0,0.0,9.7,55.56,20.0,31.0,0.0,2000.0,75.0,22.2,0.0,35.0,90.0,-26.5,1.2,13.91
9.648,7060.0,0.0,0.0,9.7,54.82,20.0,31.0,0.0,2000.0,75.0,21.9,0.0,35.0,90.0,-26.5,1.2,13.77
9.698,7000.0,0.0,0.0,9.7,54.34,20.0,31.0,0.0,2000.0,75.0,21.7,0.0,35.0,90.0,-26.5,1.2,13.79
9.749,7020.0,0.0,0.0,9.7,54.55,20.0,31.0,0.0,2000.0,75.0,21.8,0.0,35.0,90.0,-26.5,1.2,13.78
9.799,7120.0,0.0,0.0,9.7,55.27,20.0,31.0,0.0,2000.0,75.0,22.1,0.0,35.0,90.0,-26.5,1.2,13.87
9.849,7190.0,0.0,0.0,9.7,55.83,20.0,31.0,0.0,2000.0,75.0,22.3,0.0,35.0,90.0,-26.5,1.2,13.78
9.899,7170.0,0.0,0.0,9.7,55.71,20.0,31.0,0.0,2000.0,75.0,22.3,0.0,35.0,90.0,-26.5,1.2,13.76
9.95,7090.0,0.0,0.0,9.7,55.03,20.0,31.0,0.0,2000.0,75.0,22.0,0.0,35.0,90.0,-26.5,1.2,13.8
10.0,7010.0,0.0,0.0,9.7,54.41,20.0,31.0,0.0,2000.0,75.0,21.8,0.0,35.0,90.0,-26.5,1.2,13.79
